paper_id	affiliations	author_area_id	author_area_label
cervone18_interspeech	['signals and interactive systems lab, disi, university of trento, italy']	11	Spoken Dialog Systems and Analysis of Conversations
velikovich18_interspeech	['google, inc']	9	Speech Recognition–Architecture,Search, and Linguistic Components
chibuye18_interspeech	['university of cape town', 'world agroforestry centre (icraf)']	11	Spoken Dialog Systems and Analysis of Conversations
renduchintala18_interspeech	['center for language and speech processing', 'johns hopkins university, baltimore, md 21218, usa']	8	Speech Recognition–Signal Processing, Acoustic Modeling, Robustness, and Adaptation
karafiat18_interspeech	['brno, czechia']	10	Speech Recognition–Technologies and Systems for New Applications
frederiksen18_interspeech	['department of electronic systems, aalborg university, denmark', 'center for language and speech processing, johns hopkins university, baltimore, md']	4	Speaker and Language Identification
meng18c_interspeech	['microsoft ai and research, redmond, wa, usa', 'georgia institute of technology, atlanta, ga, usa']	6	Speech Coding and Enhancement
bai18b_interspeech	['school of engineering, the university of birmingham, birmingham b15 2tt, uk']	13	Special Sessions
lotfian18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']	3	Analysis of Paralinguistics in Speech and Language
cho18_interspeech	['center for language speech processing, johns hopkins university, baltimore, md, usa', 'intelligentwire, seattle, wa, usa']	3	Analysis of Paralinguistics in Speech and Language
jauk18_interspeech	['universitat politecnica de catalunya, barcelona, spain', 'national institute of informatics, tokyo, japan']	7	Speech Synthesis and Spoken Language Generation
billa18_interspeech	['information sciences institute,', 'university of southern california, marina del rey, ca 90292, usa']	13	Special Sessions
chen18j_interspeech	['center for language and speech processing', 'johns hopkins university, baltimore, md']	4	Speaker and Language Identification
bandini18_interspeech	['university health network: toronto rehabilitation institute, toronto, canada', 'mgh institute of health professions, boston, usa', 'brain sciences, sunnybrook research institute, toronto, canada', 'department of speech-language pathology, university of toronto, canada']	13	Special Sessions
tuske18_interspeech	['human language technology and pattern recognition,', 'computer science department, rwth aachen university', ' aachen, germany', 'ibm research, thomas j watson research center, p.o. box 704, yorktown heights, ny 10598']	9	Speech Recognition–Architecture,Search, and Linguistic Components
parthasarathy18b_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']	3	Analysis of Paralinguistics in Speech and Language
cao18b_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states', 'center for spoken language understanding, oregon health & science university, united states', 'department of otolaryngology - head and neck surgery', 'university of texas southwestern medical center, united states']	13	Special Sessions
chellapriyadharshini18_interspeech	['international institute of information technology bangalore (iiit-b), bangalore, india']	13	Special Sessions
tao18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']	5	Analysis of Speech and Audio Signals
kadiri18_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']	5	Analysis of Speech and Audio Signals
an18c_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states', 'department of communication sciences and disorders', 'mgh institute of health professions, united states', 'department of speech-language pathology, university of toronto, canada', 'mda/als center, texas neurology, united states']	13	Special Sessions
kadiri18b_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']		
kadiri18c_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']		
williams18b_interspeech	['linguistics department, university of potsdam, germany', 'marcs institute for brain, behaviour and development, western sydney university, australia', 'arc centre of excellence for the dynamics of language, australia', 'potsdam.de']	1	Speech Perception, Production, and Acquisition
sridhar18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']	3	Analysis of Paralinguistics in Speech and Language
percival18_interspeech	['university of toronto']	1	Speech Perception, Production, and Acquisition
yu18d_interspeech	['the marcs institute, western sydney university, australia', 'arc centre of excellence for the dynamics of language, australia', 'university of konstanz, germany']	2	Phonetics, Phonology, and Prosody
gogate18_interspeech	['university of stirling, uk,', 'universite de toulon, aix marseille univ, cnrs, lis, marseille, france', 'university of sheffield, uk']	5	Analysis of Speech and Audio Signals
kim18f_interspeech	['carnegie mellon university', 'facebook', 'microsoft ai & research']	8	Speech Recognition–Signal Processing, Acoustic Modeling, Robustness, and Adaptation
alhanai18_interspeech	['computer science and artificial intelligence laboratory', 'institute for medical engineering and science', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']	13	Special Sessions
zhang18o_interspeech	"['glam – group on language, audio & music, imperial college london, uk', ""lscp, departement d'etudes cognitives, ens, ehess, cnrs, psl university, france"", 'department of communication, university of california, los angeles, usa', 'zd.b chair of embedded intelligence for health care and wellbeing,', 'university of augsburg, germany']"	1	Speech Perception, Production, and Acquisition
mohammadi18_interspeech	['oben, inc.']	7	Speech Synthesis and Spoken Language Generation
bothe18_interspeech	['knowledge technology, department of informatics, university of hamburg,', 'vogt-koelln-str. 30', ' hamburg, germany', 'www.informatik.uni-hamburg.de/wtm/']	11	Spoken Dialog Systems and Analysis of Conversations
ke18_interspeech	['international institute of information technology - bangalore (iiit-b), bangalore, india', 'indian institute of technology kharagpur, kharagpur, india']	13	Special Sessions
kohn18_interspeech	['natural language systems group, department of informatics, universitat hamburg, germany', 'language technology institute, carnegie mellon university, pittsburgh, usa']	2	Phonetics, Phonology, and Prosody
gobl18_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']	2	Phonetics, Phonology, and Prosody
baumann18_interspeech	['language technologies institute, carnegie mellon university, pittsburgh, usa', 'department of literary studies, free university of berlin, germany']	2	Phonetics, Phonology, and Prosody
saha18_interspeech	['department of electrical and computer engineering, university of british columbia']	5	Analysis of Speech and Audio Signals
ochi18_interspeech	['tokyo university of technology, hachioji, japan', 'national rehabilitation center for persons with disabilities, tokorozawa, japan', 'research institute, national rehabilitation center for persons with disabilities, tokorozawa, japan']	1	Speech Perception, Production, and Acquisition
singla18_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa', 'sail.usc.edu,']	3	Analysis of Paralinguistics in Speech and Language
papayiannis18_interspeech	['alexa machine learning, amazon.com, cambridge, ma, usa', 'department of electrical and electronic engineering, imperial college london, uk', 'thayer school of engineering, dartmouth college, hanover, nh, usa']	5	Analysis of Speech and Audio Signals
yang18d_interspeech	['beijing advanced innovation center for language resources, beijing language and culture', 'university, beijing 100083, china']	5	Analysis of Speech and Audio Signals
kim18g_interspeech	['samsung research', 'google speech']	8	Speech Recognition–Signal Processing, Acoustic Modeling, Robustness, and Adaptation
raomv18_interspeech	[',5electrical engineering, indian institute of science, bangalore 560012, india', ',4all india institute of speech and hearing, mysuru', ', india', 'kasturba medical college, manipal academy for higher education, mangalore 575001, india']	1	Speech Perception, Production, and Acquisition
li18p_interspeech	['school of computer science and technology, wuhan university of technology, china', 'school of computer science and engineering, nanjing university of science & technology,', 'china']	6	Speech Coding and Enhancement
li18q_interspeech	['school of computer science and technology, wuhan university of technology, china', 'school of computer science and engineering, tianjin university of technology, china']	6	Speech Coding and Enhancement
tang18c_interspeech	['data science research center, duke kunshan university, kunshan, china', 'school of data and computer science, sun yat-sen university, guangzhou, china']		
greenwood18_interspeech	['school of computing science', 'university of east anglia', 'united kingdom']	7	Speech Synthesis and Spoken Language Generation
lin18c_interspeech	['school of electrical engineering, computing and mathematical sciences, curtin university', 'kent street, bentley, western australia']	5	Analysis of Speech and Audio Signals
katz18_interspeech	[',2university of texas at dallas', 'vanderbilt university, tennessee']	1	Speech Perception, Production, and Acquisition
zhang18p_interspeech	['southwest university of political science & law, chongqing, china', 'chongqing institutes of higher education key forensic science laboratory, chongqing, china', 'city university of hong kong, hong kong s.a.r., china', 'the hong kong polytechnic university, hong kong s.a.r., china']	2	Phonetics, Phonology, and Prosody
koller18_interspeech	['saarland university', 'carnegie mellon university', 'universitat hamburg']		
dernoncourt18_interspeech	['adobe research, usa']		
arai18_interspeech	['department of information and communication sciences']		
mathew18_interspeech	['mar baselios college of engineering, thiruvananthapuram, kerala, india', 'tkm college of engineering, kollam, kerala, india']		
rayner18_interspeech	['university of geneva, fti/tim, switzerland 2university of south australia, adelaide, australia']		
pa18_interspeech	['national institute of technology karnataka (nitk), surathkal-575025, india', 'electrical engineering, indian institute of science (iisc), bangalore-560012, india']		
yarra18_interspeech	['electrical engineering, indian institute of science (iisc), bangalore-560012, india', 'national institute of technology karnataka (nitk), surathkal-575025, india']		
sorin18_interspeech	['ibm research – haifa, israel', 'ibm research – hursley, uk']		
g18_interspeech	['indian institute of technology, madras, india']		
xu18d_interspeech	['temasek laboratories, nanyang technological university, singapore', 'school of computer science and engineering, nanyang technological university, singapore', 'department of electrical and computer engineering, national university of singapore, singapore']		
rouhe18_interspeech	['aalto university', 'helsinki university']		
sachdev18_interspeech	['uniphore software systems, chennai, india']		
naresh18_interspeech	['microsoft, hyderabad, india', 'bits, hyderabad, india']		
sachdev18b_interspeech	['uniphore software systems, chennai, india']		
maruthachalam18_interspeech	['department of computer science and engineering, indian institute of technology, madras', 'department of brain and cognitive sciences, massachusetts institute of technology, cambridge']		
kasthuri18_interspeech	['enability foundation for rehabilitation, chennai', 'iit madras, chennai 600036']		
sabu18_interspeech	['department of electrical engineering, indian institute of technology bombay, mumbai, india']		
pal18_interspeech	['centre for development of advanced computing, kolkata, india']		
oktem18_interspeech	['universitat pompeu fabra, spain', 'universitat politecnica de catalunya, spain']		
mathivanan18_interspeech	['samsung r&d institute, india - bangalore']		
viswanathan18_interspeech	['samsung r&d institute, india - bangalore']		
ramanarayanan18_interspeech	['evanini‡ and david suendermann-oeft†', 'educational testing service r&d', '†90 new montgomery street, suite #1500, san francisco, ca, usa', '‡660 rosedale rd., princeton, nj, usa']		
freitas18_interspeech	['definedcrowd corporation']		
cohen18_interspeech	['chorus.ai']		
ayyavu18_interspeech	['mile lab, electrical engineering, indian institute of science, bangalore 560012, india']		
goel18_interspeech	['go-vivace inc., mclean, va, usa']		
narayanamurthy18_interspeech	['research center imarat, hyderabad', 'research center imarat, hyderabad', 'insa senior scientist, iiit-hyderabad']		
patel18b_interspeech	['cogknit semantics, bangalore, india']		
evanini18b_interspeech	['bruno†, vikram ramanarayanan‡, patrick lange‡, david suendermann-oeft‡', 'educational testing service r&d', '†660 rosedale rd., princeton, nj, usa', '‡90 new montgomery street, suite 1500, san francisco, ca, usa']		
chakraborty18_interspeech	['dfm infoanalytics private limited, india', 'indian institute of technology dharwad, india', 'indian institute of technology guwahati, india']		
finley18_interspeech	['emr.ai inc., san francisco, ca, usa', 'university of california, berkeley, usa', 'dhbw, karlsruhe, germany']		
dey18c_interspeech	['guist, gauhati university, guwahati-781014, india', 'indian institute of technology guwahati, guwahati-781039, india', 'indian institute of technology dharwad, dharwad-580011, india']		
aharon18_interspeech	['google, inc.']		
sivaraman18_interspeech	['pindrop, atlanta usa']		
atal18_interspeech	['department of electrical engineering, university of', 'washington, seattle, wa 98195', 'webpage', 'https://www.ee.washington.edu/people/bishnu-atal/', 'title: from vocoders to code-excited linear prediction: learning how we', 'hear what we hear']		
vaissiere18_interspeech	['professor emeritus, universite sorbonne nouvelle, france', 'webpage', 'http://www.univ-paris3.fr/vaissiere-jacqueline-29931.kjsp', 'title: universal tendencies for cross-linguistic prosodic tendencies: a', 'review and some new proposals']		
bourlard18_interspeech	['idiap research institute and epfl, switzerland', 'webpage', 'http://people.idiap.ch/bourlard', 'title: evolution of neural network architectures for speech recognition']		
meng18d_interspeech	['department of systems engineering and engineering', 'management, chinese university of hong kong', 'webpage', 'http://www.se.cuhk.edu.hk/people/hmmeng.html', 'title: speech and language processing for learning and wellbeing']		
hakkanitur18_interspeech	['research scientist, amazon, usa', 'webpage', 'https://scholar.google.com/citations?user=gmcl_9kaaaaj&hl=en', 'title: deep learning based situated goal-oriented dialogue systems']		
ramabhadran18_interspeech	['google inc., usa', 'webpage', 'https://scholar.google.com/citations?user=jeceo0eaaaaj&hl=en', 'title: open problems in speech recognition']		
mesgarani18_interspeech	['electrical engineering department, columbia university in', 'the city of new york', 'webpage', 'http://nima.ee.columbia.edu/', 'title: speech processing in the human brain meets deep learning']		
ganapathy18b_interspeech	['department of electrical engineering, indian institute of', 'science, bangalore, india', 'webpage', 'http://leap.ee.iisc.ac.in/sriram/', 'title: speaker and language recognition -- from laboratory technologies', 'to the wild']		
